protein_id,length,n_windows,last_window_start,residues_lost_by_truncation,source
XP_019076162.1,1380,2,358,358,proteome
XP_010645585.1,1379,2,357,357,proteome
XP_010663694.2,1379,2,357,357,proteome
XP_010645498.1,1378,2,356,356,proteome
XP_010645499.1,1378,2,356,356,proteome
XP_010645500.1,1378,2,356,356,proteome
XP_019073170.1,1378,2,356,356,proteome
XP_019073172.1,1378,2,356,356,proteome
XP_019073173.1,1378,2,356,356,proteome
XP_019073174.1,1378,2,356,356,proteome
XP_019073175.1,1378,2,356,356,proteome
XP_019073176.1,1378,2,356,356,proteome
XP_059597648.1,1378,2,356,356,proteome
XP_059597650.1,1378,2,356,356,proteome
XP_059597651.1,1378,2,356,356,proteome
XP_059597652.1,1378,2,356,356,proteome
XP_059597653.1,1378,2,356,356,proteome
XP_059597654.1,1378,2,356,356,proteome
XP_059597655.1,1378,2,356,356,proteome
XP_059597656.1,1378,2,356,356,proteome
XP_059597657.1,1378,2,356,356,proteome
XP_010650335.1,1376,2,354,354,proteome
XP_010663695.1,1376,2,354,354,proteome
XP_010660379.1,1375,2,353,353,proteome
XP_019073663.2,1375,2,353,353,proteome
XP_059590153.1,1373,2,351,351,proteome
XP_002269564.3,1372,2,350,350,proteome
XP_010662737.1,1370,2,348,348,proteome
XP_002285473.1,1369,2,347,347,proteome
XP_010662738.1,1369,2,347,347,proteome
XP_002276882.1,1368,2,346,346,proteome
XP_019078994.1,1368,2,346,346,proteome
XP_059597296.1,1368,2,346,346,proteome
XP_002273629.1,1365,2,343,343,proteome
XP_010658143.1,1365,2,343,343,proteome
XP_010662132.1,1365,2,343,343,proteome
XP_059596163.1,1365,2,343,343,proteome
XP_010660190.1,1364,2,342,342,proteome
XP_003632587.1,1363,2,341,341,proteome
XP_002273658.3,1361,2,339,339,proteome
XP_010661151.1,1361,2,339,339,proteome
XP_019078294.1,1361,2,339,339,proteome
XP_010663540.1,1360,2,338,338,proteome
XP_010665320.1,1360,2,338,338,proteome
XP_002272317.2,1359,2,337,337,proteome
XP_010657771.1,1359,2,337,337,proteome
XP_010663541.1,1359,2,337,337,proteome
XP_019073306.1,1359,2,337,337,proteome
XP_019073307.1,1359,2,337,337,proteome
XP_019073308.1,1359,2,337,337,proteome
XP_019073310.1,1359,2,337,337,proteome
XP_019073312.1,1359,2,337,337,proteome
XP_019073313.1,1359,2,337,337,proteome
XP_019073314.1,1359,2,337,337,proteome
XP_019073315.1,1359,2,337,337,proteome
XP_019073317.1,1359,2,337,337,proteome
XP_019073321.1,1359,2,337,337,proteome
XP_019073322.1,1359,2,337,337,proteome
XP_019076211.1,1359,2,337,337,proteome
XP_059597546.1,1359,2,337,337,proteome
XP_059597547.1,1359,2,337,337,proteome
XP_059597548.1,1359,2,337,337,proteome
XP_059597549.1,1359,2,337,337,proteome
XP_002277714.2,1358,2,336,336,proteome
XP_010648221.1,1358,2,336,336,proteome
XP_019071872.1,1358,2,336,336,proteome
XP_059590861.1,1358,2,336,336,proteome
XP_059597545.1,1358,2,336,336,proteome
XP_059597966.1,1358,2,336,336,proteome
XP_003632256.1,1357,2,335,335,proteome
XP_010651605.1,1357,2,335,335,proteome
XP_059590316.1,1357,2,335,335,proteome
XP_010649586.1,1356,2,334,334,proteome
XP_010659220.1,1356,2,334,334,proteome
XP_010659221.1,1356,2,334,334,proteome
XP_010659223.1,1356,2,334,334,proteome
XP_019079716.1,1356,2,334,334,proteome
XP_019079719.1,1356,2,334,334,proteome
XP_019079720.1,1356,2,334,334,proteome
XP_019079721.1,1356,2,334,334,proteome
XP_019079722.1,1356,2,334,334,proteome
XP_019079723.1,1356,2,334,334,proteome
XP_059597561.1,1356,2,334,334,proteome
XP_059597562.1,1356,2,334,334,proteome
XP_059597563.1,1356,2,334,334,proteome
XP_010662571.1,1355,2,333,333,proteome
XP_010662572.1,1355,2,333,333,proteome
XP_059594234.1,1355,2,333,333,proteome
XP_059594235.1,1355,2,333,333,proteome
XP_059594236.1,1355,2,333,333,proteome
XP_059594237.1,1355,2,333,333,proteome
XP_059594238.1,1355,2,333,333,proteome
XP_059594239.1,1355,2,333,333,proteome
XP_059594240.1,1355,2,333,333,proteome
XP_059594241.1,1355,2,333,333,proteome
XP_059594242.1,1355,2,333,333,proteome
XP_059594243.1,1355,2,333,333,proteome
XP_059594244.1,1355,2,333,333,proteome
XP_059594245.1,1355,2,333,333,proteome
XP_059594246.1,1355,2,333,333,proteome
XP_059594247.1,1355,2,333,333,proteome
XP_059594248.1,1355,2,333,333,proteome
XP_002266505.1,1354,2,332,332,proteome
XP_010650946.1,1354,2,332,332,proteome
XP_010661376.1,1354,2,332,332,proteome
XP_010662573.1,1354,2,332,332,proteome
XP_019075751.1,1354,2,332,332,proteome
XP_002281287.2,1351,2,329,329,proteome
XP_010645463.1,1351,2,329,329,proteome
XP_010658860.2,1351,2,329,329,proteome
XP_019073258.2,1351,2,329,329,proteome
XP_019080078.2,1351,2,329,329,proteome
XP_059597706.1,1351,2,329,329,proteome
XP_059597737.1,1351,2,329,329,proteome
XP_019073094.2,1350,2,328,328,proteome
XP_019073095.2,1350,2,328,328,proteome
XP_019080446.1,1350,2,328,328,proteome
XP_059594155.1,1350,2,328,328,proteome
XP_059594156.1,1350,2,328,328,proteome
XP_059594157.1,1350,2,328,328,proteome
XP_059594158.1,1350,2,328,328,proteome
XP_059594159.1,1350,2,328,328,proteome
XP_059594160.1,1350,2,328,328,proteome
XP_059594161.1,1350,2,328,328,proteome
XP_059594162.1,1350,2,328,328,proteome
XP_059594163.1,1350,2,328,328,proteome
XP_059594165.1,1350,2,328,328,proteome
XP_059594166.1,1350,2,328,328,proteome
XP_059594167.1,1350,2,328,328,proteome
XP_059594168.1,1350,2,328,328,proteome
XP_059594169.1,1350,2,328,328,proteome
XP_059594170.1,1350,2,328,328,proteome
XP_059594171.1,1350,2,328,328,proteome
XP_059594172.1,1350,2,328,328,proteome
XP_059594173.1,1350,2,328,328,proteome
XP_059594174.1,1350,2,328,328,proteome
XP_059594175.1,1350,2,328,328,proteome
XP_059594176.1,1350,2,328,328,proteome
XP_059594177.1,1350,2,328,328,proteome
XP_059594178.1,1350,2,328,328,proteome
XP_059594179.1,1350,2,328,328,proteome
XP_059594180.1,1350,2,328,328,proteome
XP_059594181.1,1350,2,328,328,proteome
XP_059594182.1,1350,2,328,328,proteome
XP_059594183.1,1350,2,328,328,proteome
XP_059594184.1,1350,2,328,328,proteome
XP_059594185.1,1350,2,328,328,proteome
XP_059594186.1,1350,2,328,328,proteome
XP_059594187.1,1350,2,328,328,proteome
XP_059594188.1,1350,2,328,328,proteome
XP_059594189.1,1350,2,328,328,proteome
XP_059594190.1,1350,2,328,328,proteome
XP_059594191.1,1350,2,328,328,proteome
XP_059594192.1,1350,2,328,328,proteome
XP_059594193.1,1350,2,328,328,proteome
XP_059594194.1,1350,2,328,328,proteome
XP_059594195.1,1350,2,328,328,proteome
XP_059594196.1,1350,2,328,328,proteome
XP_059594197.1,1350,2,328,328,proteome
XP_059594198.1,1350,2,328,328,proteome
XP_059594199.1,1350,2,328,328,proteome
XP_059594200.1,1350,2,328,328,proteome
XP_059594201.1,1350,2,328,328,proteome
XP_059594202.1,1350,2,328,328,proteome
XP_059594203.1,1350,2,328,328,proteome
XP_059597564.1,1350,2,328,328,proteome
XP_059597566.1,1350,2,328,328,proteome
XP_059597948.1,1350,2,328,328,proteome
XP_010665041.1,1349,2,327,327,proteome
XP_059596313.1,1349,2,327,327,proteome
XP_010652126.1,1348,2,326,326,proteome
XP_010654829.1,1348,2,326,326,proteome
XP_010657086.1,1348,2,326,326,proteome
XP_010661910.1,1348,2,326,326,proteome
XP_059594436.1,1348,2,326,326,proteome
XP_059597572.1,1348,2,326,326,proteome
XP_059597573.1,1348,2,326,326,proteome
XP_059597574.1,1348,2,326,326,proteome
XP_059597575.1,1348,2,326,326,proteome
XP_059597576.1,1348,2,326,326,proteome
XP_059597577.1,1348,2,326,326,proteome
XP_059597578.1,1348,2,326,326,proteome
XP_059597579.1,1348,2,326,326,proteome
XP_059597580.1,1348,2,326,326,proteome
XP_059597581.1,1348,2,326,326,proteome
XP_059597582.1,1348,2,326,326,proteome
XP_059597583.1,1348,2,326,326,proteome
XP_059597584.1,1348,2,326,326,proteome
XP_059597585.1,1348,2,326,326,proteome
XP_059597586.1,1348,2,326,326,proteome
XP_059597587.1,1348,2,326,326,proteome
XP_059597588.1,1348,2,326,326,proteome
XP_059597589.1,1348,2,326,326,proteome
XP_059597590.1,1348,2,326,326,proteome
XP_010652127.1,1347,2,325,325,proteome
XP_010661911.1,1346,2,324,324,proteome
XP_010661913.1,1346,2,324,324,proteome
XP_059599068.1,1346,2,324,324,proteome
XP_002275652.1,1345,2,323,323,proteome
XP_010645607.1,1345,2,323,323,proteome
XP_010650108.1,1345,2,323,323,proteome
XP_059598256.1,1345,2,323,323,proteome
XP_059598257.1,1345,2,323,323,proteome
XP_059598258.1,1345,2,323,323,proteome
XP_059598259.1,1345,2,323,323,proteome
XP_059598260.1,1345,2,323,323,proteome
XP_059598261.1,1345,2,323,323,proteome
XP_059598262.1,1345,2,323,323,proteome
XP_059598263.1,1345,2,323,323,proteome
XP_002271883.2,1344,2,322,322,proteome
XP_010660946.1,1343,2,321,321,proteome
XP_010654552.1,1342,2,320,320,proteome
XP_019077348.1,1342,2,320,320,proteome
XP_059596158.1,1342,2,320,320,proteome
XP_059596929.1,1342,2,320,320,proteome
XP_010647049.1,1341,2,319,319,proteome
XP_010647050.1,1341,2,319,319,proteome
XP_010647055.1,1341,2,319,319,proteome
XP_010647056.1,1341,2,319,319,proteome
XP_010647057.1,1341,2,319,319,proteome
XP_010647058.1,1341,2,319,319,proteome
XP_010647059.1,1341,2,319,319,proteome
XP_010647061.1,1341,2,319,319,proteome
XP_010647062.1,1341,2,319,319,proteome
XP_010647063.1,1341,2,319,319,proteome
XP_010647064.1,1341,2,319,319,proteome
XP_010647065.1,1341,2,319,319,proteome
XP_010647067.1,1341,2,319,319,proteome
XP_019074045.1,1341,2,319,319,proteome
XP_059596644.1,1341,2,319,319,proteome
XP_059598264.1,1341,2,319,319,proteome
XP_059598265.1,1341,2,319,319,proteome
XP_059598266.1,1341,2,319,319,proteome
XP_059598267.1,1341,2,319,319,proteome
XP_059598268.1,1341,2,319,319,proteome
XP_059598269.1,1341,2,319,319,proteome
XP_059598270.1,1341,2,319,319,proteome
XP_059598272.1,1341,2,319,319,proteome
XP_059598273.1,1341,2,319,319,proteome
XP_059598274.1,1341,2,319,319,proteome
XP_059598276.1,1341,2,319,319,proteome
XP_002269707.2,1339,2,317,317,proteome
XP_010656297.1,1339,2,317,317,proteome
XP_010664451.1,1339,2,317,317,proteome
XP_019071771.1,1339,2,317,317,proteome
XP_059594461.1,1339,2,317,317,proteome
XP_059594462.1,1339,2,317,317,proteome
XP_059594463.1,1339,2,317,317,proteome
XP_059594464.1,1339,2,317,317,proteome
XP_002276237.2,1338,2,316,316,proteome
XP_010648992.1,1338,2,316,316,proteome
XP_010656440.1,1338,2,316,316,proteome
XP_010652210.1,1337,2,315,315,proteome
XP_010652211.1,1337,2,315,315,proteome
XP_010652212.1,1337,2,315,315,proteome
XP_010652213.1,1337,2,315,315,proteome
XP_010656441.1,1337,2,315,315,proteome
XP_019076826.1,1337,2,315,315,proteome
XP_019076827.1,1337,2,315,315,proteome
XP_019076237.1,1336,2,314,314,proteome
XP_059598278.1,1336,2,314,314,proteome
XP_059599261.1,1336,2,314,314,proteome
XP_010650889.1,1335,2,313,313,proteome
XP_010664453.1,1335,2,313,313,proteome
XP_019073041.1,1334,2,312,312,proteome
XP_019079095.1,1334,2,312,312,proteome
XP_059598843.1,1334,2,312,312,proteome
XP_010656626.1,1333,2,311,311,proteome
XP_010658144.1,1333,2,311,311,proteome
XP_002264843.2,1332,2,310,310,proteome
XP_010653297.1,1332,2,310,310,proteome
XP_010659595.1,1332,2,310,310,proteome
XP_019079689.1,1332,2,310,310,proteome
XP_019079690.1,1332,2,310,310,proteome
XP_019079691.1,1332,2,310,310,proteome
XP_019079693.1,1332,2,310,310,proteome
XP_019079694.1,1332,2,310,310,proteome
XP_019079695.1,1332,2,310,310,proteome
XP_019079696.1,1332,2,310,310,proteome
XP_019079697.1,1332,2,310,310,proteome
XP_019079701.1,1332,2,310,310,proteome
XP_019079702.1,1332,2,310,310,proteome
XP_059594437.1,1332,2,310,310,proteome
XP_059597434.1,1332,2,310,310,proteome
XP_059597976.1,1332,2,310,310,proteome
XP_002272021.1,1330,2,308,308,proteome
XP_010653098.1,1330,2,308,308,proteome
XP_010658861.2,1330,2,308,308,proteome
XP_059598280.1,1330,2,308,308,proteome
XP_059598281.1,1330,2,308,308,proteome
XP_002268909.3,1329,2,307,307,proteome
XP_010659153.1,1329,2,307,307,proteome
XP_010659154.1,1329,2,307,307,proteome
XP_010659155.1,1329,2,307,307,proteome
XP_010659156.1,1329,2,307,307,proteome
XP_010659157.1,1329,2,307,307,proteome
XP_010659158.1,1329,2,307,307,proteome
XP_010663055.1,1329,2,307,307,proteome
XP_059598189.1,1329,2,307,307,proteome
XP_019073364.1,1328,2,306,306,proteome
XP_010653964.1,1327,2,305,305,proteome
XP_010659069.1,1327,2,305,305,proteome
XP_019079676.1,1327,2,305,305,proteome
XP_019079677.1,1327,2,305,305,proteome
XP_019079678.1,1327,2,305,305,proteome
XP_019079679.1,1327,2,305,305,proteome
XP_059597413.1,1327,2,305,305,proteome
XP_059597414.1,1327,2,305,305,proteome
XP_059597436.1,1327,2,305,305,proteome
XP_019075587.1,1326,2,304,304,proteome
XP_010665100.1,1325,2,303,303,proteome
XP_010665101.1,1325,2,303,303,proteome
XP_059590812.1,1325,2,303,303,proteome
XP_059595998.1,1325,2,303,303,proteome
XP_059597334.1,1325,2,303,303,proteome
XP_010662691.1,1324,2,302,302,proteome
XP_019073356.1,1324,2,302,302,proteome
XP_059599306.1,1324,2,302,302,proteome
XP_059590636.1,1323,2,301,301,proteome
XP_010664222.1,1322,2,300,300,proteome
XP_019073357.1,1322,2,300,300,proteome
XP_019073358.1,1322,2,300,300,proteome
XP_059593742.1,1322,2,300,300,proteome
XP_059595216.1,1322,2,300,300,proteome
XP_059597438.1,1322,2,300,300,proteome
XP_059598060.1,1322,2,300,300,proteome
XP_010649855.1,1321,2,299,299,proteome
XP_019073754.1,1321,2,299,299,proteome
XP_019073755.1,1321,2,299,299,proteome
XP_002274609.1,1320,2,298,298,proteome
XP_019071985.2,1319,2,297,297,proteome
XP_019071986.2,1319,2,297,297,proteome
XP_059590716.1,1319,2,297,297,proteome
XP_059597646.1,1319,2,297,297,proteome
XP_059598057.1,1319,2,297,297,proteome
XP_002276399.1,1318,2,296,296,proteome
XP_010653585.1,1318,2,296,296,proteome
XP_059595005.1,1318,2,296,296,proteome
XP_059595006.1,1318,2,296,296,proteome
XP_059595007.1,1318,2,296,296,proteome
XP_059595008.1,1318,2,296,296,proteome
XP_010665430.1,1317,2,295,295,proteome
XP_019080947.1,1317,2,295,295,proteome
XP_002266665.4,1316,2,294,294,proteome
XP_002279262.1,1316,2,294,294,proteome
XP_010658418.1,1316,2,294,294,proteome
XP_019078143.1,1316,2,294,294,proteome
XP_059591933.1,1315,2,293,293,proteome
XP_010648509.1,1313,2,291,291,proteome
XP_059596429.1,1313,2,291,291,proteome
XP_019074048.1,1312,2,290,290,proteome
XP_019074052.1,1312,2,290,290,proteome
XP_019074053.1,1312,2,290,290,proteome
XP_019074056.1,1312,2,290,290,proteome
XP_019074057.1,1312,2,290,290,proteome
XP_059598282.1,1312,2,290,290,proteome
XP_059598283.1,1312,2,290,290,proteome
XP_059598285.1,1312,2,290,290,proteome
XP_059598286.1,1312,2,290,290,proteome
XP_059598287.1,1312,2,290,290,proteome
XP_059598288.1,1312,2,290,290,proteome
XP_059598289.1,1312,2,290,290,proteome
XP_059598290.1,1312,2,290,290,proteome
XP_059598291.1,1312,2,290,290,proteome
XP_059592762.1,1311,2,289,289,proteome
XP_002272732.3,1310,2,288,288,proteome
XP_010648232.1,1310,2,288,288,proteome
XP_010653099.1,1310,2,288,288,proteome
XP_059599069.1,1310,2,288,288,proteome
XP_019076645.1,1309,2,287,287,proteome
XP_059592509.1,1309,2,287,287,proteome
XP_002265391.1,1308,2,286,286,proteome
XP_019081676.1,1308,2,286,286,proteome
XP_010663711.1,1306,2,284,284,proteome
XP_002265315.1,1304,2,282,282,proteome
XP_002276282.2,1304,2,282,282,proteome
XP_003634211.1,1304,2,282,282,proteome
XP_010659409.1,1304,2,282,282,proteome
XP_019078614.1,1304,2,282,282,proteome
XP_019079389.1,1304,2,282,282,proteome
XP_019079390.1,1304,2,282,282,proteome
XP_019079391.1,1304,2,282,282,proteome
XP_059596521.1,1304,2,282,282,proteome
XP_010663985.1,1303,2,281,281,proteome
XP_019078639.1,1302,2,280,280,proteome
XP_002273978.2,1301,2,279,279,proteome
XP_002276746.2,1301,2,279,279,proteome
XP_059596309.1,1301,2,279,279,proteome
XP_059596310.1,1301,2,279,279,proteome
XP_059596311.1,1301,2,279,279,proteome
XP_059596522.1,1301,2,279,279,proteome
XP_059597113.1,1301,2,279,279,proteome
XP_002272609.1,1300,2,278,278,proteome
XP_059595999.1,1300,2,278,278,proteome
XP_010657812.1,1299,2,277,277,proteome
XP_010657813.1,1299,2,277,277,proteome
XP_010657814.1,1299,2,277,277,proteome
XP_010657815.1,1299,2,277,277,proteome
XP_010657816.1,1299,2,277,277,proteome
XP_010657817.1,1299,2,277,277,proteome
XP_010657818.1,1299,2,277,277,proteome
XP_010657819.1,1299,2,277,277,proteome
XP_010663712.1,1299,2,277,277,proteome
XP_019075039.1,1299,2,277,277,proteome
XP_019079152.1,1299,2,277,277,proteome
XP_019079153.1,1299,2,277,277,proteome
XP_019079155.1,1299,2,277,277,proteome
XP_059595666.1,1299,2,277,277,proteome
XP_059596312.1,1299,2,277,277,proteome
XP_059597373.1,1299,2,277,277,proteome
XP_002273987.1,1297,2,275,275,proteome
XP_002275930.1,1297,2,275,275,proteome
XP_010652340.1,1297,2,275,275,proteome
XP_019076646.1,1297,2,275,275,proteome
XP_019079072.1,1297,2,275,275,proteome
XP_019082070.1,1297,2,275,275,proteome
XP_059593548.1,1297,2,275,275,proteome
XP_002263744.2,1296,2,274,274,proteome
XP_010645858.1,1296,2,274,274,proteome
XP_059593820.1,1296,2,274,274,proteome
XP_059591870.1,1295,2,273,273,proteome
XP_002275143.2,1294,2,272,272,proteome
XP_010649698.1,1294,2,272,272,proteome
XP_019075658.1,1294,2,272,272,proteome
XP_059598997.1,1293,2,271,271,proteome
XP_019072216.1,1292,2,270,270,proteome
XP_002268156.2,1291,2,269,269,proteome
XP_002273047.2,1291,2,269,269,proteome
XP_002279611.3,1291,2,269,269,proteome
XP_010659075.1,1291,2,269,269,proteome
XP_019075299.2,1291,2,269,269,proteome
XP_019078999.1,1291,2,269,269,proteome
XP_059593007.1,1291,2,269,269,proteome
XP_059593008.1,1291,2,269,269,proteome
XP_059593009.1,1291,2,269,269,proteome
XP_059593010.1,1291,2,269,269,proteome
XP_059593011.1,1291,2,269,269,proteome
XP_059593012.1,1291,2,269,269,proteome
XP_059593013.1,1291,2,269,269,proteome
XP_059593014.1,1291,2,269,269,proteome
XP_059593015.1,1291,2,269,269,proteome
XP_059593016.1,1291,2,269,269,proteome
XP_059594546.1,1291,2,269,269,proteome
XP_059597374.1,1291,2,269,269,proteome
XP_059597375.1,1291,2,269,269,proteome
XP_059597376.1,1291,2,269,269,proteome
XP_059597377.1,1291,2,269,269,proteome
XP_059597378.1,1291,2,269,269,proteome
XP_059597379.1,1291,2,269,269,proteome
XP_059597380.1,1291,2,269,269,proteome
XP_010657925.2,1290,2,268,268,proteome
XP_002263641.2,1289,2,267,267,proteome
XP_002264955.2,1289,2,267,267,proteome
XP_010655515.1,1289,2,267,267,proteome
XP_010655522.1,1289,2,267,267,proteome
XP_010659341.1,1289,2,267,267,proteome
XP_010660191.1,1289,2,267,267,proteome
XP_019080801.1,1289,2,267,267,proteome
XP_002266572.2,1288,2,266,266,proteome
XP_010658216.1,1287,2,265,265,proteome
XP_019071804.1,1287,2,265,265,proteome
XP_019071810.1,1287,2,265,265,proteome
XP_059598069.1,1287,2,265,265,proteome
XP_010648046.1,1286,2,264,264,proteome
XP_059590717.1,1286,2,264,264,proteome
XP_059592324.1,1286,2,264,264,proteome
XP_002264162.1,1285,2,263,263,proteome
XP_010654198.1,1285,2,263,263,proteome
XP_010661064.1,1285,2,263,263,proteome
XP_059592262.1,1285,2,263,263,proteome
XP_059596314.1,1285,2,263,263,proteome
XP_059596315.1,1285,2,263,263,proteome
XP_059596316.1,1285,2,263,263,proteome
XP_059596317.1,1285,2,263,263,proteome
XP_059597567.1,1285,2,263,263,proteome
XP_059597568.1,1285,2,263,263,proteome
XP_059597569.1,1285,2,263,263,proteome
XP_059597570.1,1285,2,263,263,proteome
XP_059597571.1,1285,2,263,263,proteome
XP_003632681.1,1284,2,262,262,proteome
XP_010654199.1,1284,2,262,262,proteome
XP_019073762.1,1284,2,262,262,proteome
XP_059590343.1,1284,2,262,262,proteome
XP_059590344.1,1284,2,262,262,proteome
XP_002275969.2,1283,2,261,261,proteome
XP_059596318.1,1283,2,261,261,proteome
XP_059597081.1,1283,2,261,261,proteome
XP_059590540.1,1282,2,260,260,proteome
XP_002272079.2,1281,2,259,259,proteome
XP_019081680.2,1281,2,259,259,proteome
XP_059590835.1,1281,2,259,259,proteome
XP_059597973.1,1281,2,259,259,proteome
XP_059590576.1,1280,2,258,258,proteome
XP_019078066.1,1279,2,257,257,proteome
XP_019079308.1,1279,2,257,257,proteome
XP_059593828.1,1279,2,257,257,proteome
XP_002268959.3,1277,2,255,255,proteome
XP_002276278.2,1276,2,254,254,proteome
XP_002277544.3,1276,2,254,254,proteome
XP_010656786.1,1276,2,254,254,proteome
XP_019077261.1,1276,2,254,254,proteome
XP_059590687.1,1276,2,254,254,proteome
XP_010647096.1,1275,2,253,253,proteome
XP_010647103.1,1275,2,253,253,proteome
XP_010660133.2,1275,2,253,253,proteome
XP_059591003.1,1275,2,253,253,proteome
XP_059592656.1,1275,2,253,253,proteome
XP_059596417.1,1274,2,252,252,proteome
XP_003633380.1,1273,2,251,251,proteome
XP_010656789.1,1273,2,251,251,proteome
XP_010657887.1,1273,2,251,251,proteome
XP_010664838.1,1273,2,251,251,proteome
XP_019078833.1,1273,2,251,251,proteome
XP_059590382.1,1273,2,251,251,proteome
XP_059590383.1,1273,2,251,251,proteome
XP_059590853.1,1273,2,251,251,proteome
XP_059590854.1,1273,2,251,251,proteome
XP_002269977.2,1272,2,250,250,proteome
XP_010657450.1,1272,2,250,250,proteome
XP_010657451.1,1272,2,250,250,proteome
XP_010664057.1,1272,2,250,250,proteome
XP_059599024.1,1272,2,250,250,proteome
XP_002266063.2,1271,2,249,249,proteome
XP_002284022.1,1271,2,249,249,proteome
XP_010646452.2,1271,2,249,249,proteome
XP_010653681.1,1271,2,249,249,proteome
XP_010660215.1,1271,2,249,249,proteome
XP_010660217.1,1271,2,249,249,proteome
XP_010660219.1,1271,2,249,249,proteome
XP_010660221.1,1271,2,249,249,proteome
XP_010660223.1,1271,2,249,249,proteome
XP_010660224.1,1271,2,249,249,proteome
XP_019080617.1,1271,2,249,249,proteome
XP_059598899.1,1271,2,249,249,proteome
XP_059598900.1,1271,2,249,249,proteome
XP_059598901.1,1271,2,249,249,proteome
XP_059598902.1,1271,2,249,249,proteome
XP_059598903.1,1271,2,249,249,proteome
XP_059598904.1,1271,2,249,249,proteome
XP_002271185.1,1270,2,248,248,proteome
XP_059590855.1,1270,2,248,248,proteome
XP_002262987.1,1269,2,247,247,proteome
XP_002274584.2,1269,2,247,247,proteome
XP_010654305.1,1269,2,247,247,proteome
XP_010654306.1,1269,2,247,247,proteome
XP_010657777.3,1269,2,247,247,proteome
XP_059597114.1,1269,2,247,247,proteome
XP_002263149.3,1268,2,246,246,proteome
XP_059597115.1,1268,2,246,246,proteome
XP_059597116.1,1268,2,246,246,proteome
XP_002279304.2,1267,2,245,245,proteome
XP_010644892.1,1267,2,245,245,proteome
XP_010656627.3,1266,2,244,244,proteome
XP_010662629.1,1266,2,244,244,proteome
XP_019079103.1,1266,2,244,244,proteome
XP_010654825.1,1264,2,242,242,proteome
XP_059591268.1,1264,2,242,242,proteome
XP_010658217.1,1263,2,241,241,proteome
XP_010658218.1,1263,2,241,241,proteome
XP_010658219.1,1263,2,241,241,proteome
XP_010664454.1,1262,2,240,240,proteome
XP_019079316.1,1262,2,240,240,proteome
XP_019079317.1,1262,2,240,240,proteome
XP_010657781.1,1261,2,239,239,proteome
XP_010657782.1,1261,2,239,239,proteome
XP_010657785.1,1261,2,239,239,proteome
XP_010657786.1,1261,2,239,239,proteome
XP_059591392.1,1261,2,239,239,proteome
XP_059591393.1,1261,2,239,239,proteome
XP_059591394.1,1261,2,239,239,proteome
XP_059591395.1,1261,2,239,239,proteome
XP_059591396.1,1261,2,239,239,proteome
XP_059591397.1,1261,2,239,239,proteome
XP_002276879.2,1260,2,238,238,proteome
XP_002277814.4,1260,2,238,238,proteome
XP_019072714.1,1260,2,238,238,proteome
XP_002281921.2,1259,2,237,237,proteome
XP_010644513.1,1259,2,237,237,proteome
XP_019079004.1,1259,2,237,237,proteome
XP_019079318.1,1259,2,237,237,proteome
XP_059591328.1,1259,2,237,237,proteome
XP_059593860.1,1259,2,237,237,proteome
XP_002268062.2,1258,2,236,236,proteome
XP_059590837.1,1258,2,236,236,proteome
XP_002282028.2,1257,2,235,235,proteome
XP_010655917.1,1256,2,234,234,proteome
XP_010664409.1,1256,2,234,234,proteome
XP_010664410.1,1256,2,234,234,proteome
XP_019072115.1,1256,2,234,234,proteome
XP_010650394.1,1255,2,233,233,proteome
XP_010664374.1,1255,2,233,233,proteome
XP_002265191.2,1254,2,232,232,proteome
XP_002279471.2,1254,2,232,232,proteome
XP_059597192.1,1254,2,232,232,proteome
XP_002279336.2,1252,2,230,230,proteome
XP_010659628.1,1251,2,229,229,proteome
XP_010659629.1,1251,2,229,229,proteome
XP_010664602.2,1251,2,229,229,proteome
XP_019079801.1,1251,2,229,229,proteome
XP_059590046.1,1251,2,229,229,proteome
XP_059597415.1,1251,2,229,229,proteome
XP_059597416.1,1251,2,229,229,proteome
XP_059597417.1,1251,2,229,229,proteome
XP_059597418.1,1251,2,229,229,proteome
XP_059597419.1,1251,2,229,229,proteome
XP_059597420.1,1251,2,229,229,proteome
XP_059597421.1,1251,2,229,229,proteome
XP_059597422.1,1251,2,229,229,proteome
XP_059597423.1,1251,2,229,229,proteome
XP_059597424.1,1251,2,229,229,proteome
XP_059597425.1,1251,2,229,229,proteome
XP_002283051.2,1250,2,228,228,proteome
XP_010648148.1,1250,2,228,228,proteome
XP_010651892.1,1250,2,228,228,proteome
XP_010651893.1,1250,2,228,228,proteome
XP_010651894.1,1250,2,228,228,proteome
XP_010651897.1,1250,2,228,228,proteome
XP_019076172.1,1250,2,228,228,proteome
XP_059598296.1,1250,2,228,228,proteome
XP_010649435.1,1249,2,227,227,proteome
XP_010649438.1,1249,2,227,227,proteome
XP_010649439.1,1249,2,227,227,proteome
XP_059594071.1,1249,2,227,227,proteome
XP_059594072.1,1249,2,227,227,proteome
XP_059594073.1,1249,2,227,227,proteome
XP_059594074.1,1249,2,227,227,proteome
XP_059594075.1,1249,2,227,227,proteome
XP_059594076.1,1249,2,227,227,proteome
XP_059594077.1,1249,2,227,227,proteome
XP_059594078.1,1249,2,227,227,proteome
XP_059594079.1,1249,2,227,227,proteome
XP_059594080.1,1249,2,227,227,proteome
XP_059594081.1,1249,2,227,227,proteome
XP_010652711.2,1248,2,226,226,proteome
