pid,score
NP_175445,0.0
NP_175446,59.0
NP_175449,0.0
NP_175451,0.0
NP_175452,0.0
NP_175453,0.0
NP_175454,0.0
NP_175456,0.0
NP_175457,0.0
NP_175459,0.0
NP_175460,0.0
NP_175463,0.0
NP_175464,0.0
NP_175469,0.0
NP_175471,0.0
NP_175473,0.0
NP_175474,0.0
NP_175475,0.0
NP_175476,379.0
NP_175477,0.0
NP_175479,0.0
NP_175480,0.0
NP_175481,0.0
NP_175482,0.0
NP_175483,0.0
NP_175484,0.0
NP_175485,0.0
NP_175486,0.0
NP_175487,0.0
NP_175488,50.0
NP_175491,0.0
NP_175492,0.0
NP_175493,0.0
NP_175494,0.0
NP_175496,0.0
NP_175497,79.0
NP_175498,0.0
NP_175500,0.0
NP_175501,0.0
NP_175502,0.0
NP_175504,0.0
NP_175505,0.0
NP_175506,0.0
NP_175507,0.0
NP_175508,0.0
NP_175509,0.0
NP_175510,44.0
NP_175511,0.0
NP_175512,0.0
NP_175513,0.0
NP_175515,0.0
NP_175516,0.0
NP_175517,0.0
NP_175518,0.0
NP_175519,0.0
NP_175520,0.0
NP_175522,0.0
NP_175524,0.0
NP_175525,0.0
NP_175527,0.0
NP_175528,0.0
NP_175530,0.0
NP_175532,0.0
NP_175533,0.0
NP_175534,0.0
NP_175535,0.0
NP_175536,0.0
NP_175537,0.0
NP_175538,343.0
NP_175542,0.0
NP_175544,0.0
NP_175546,0.0
NP_175547,0.0
NP_175548,0.0
NP_175549,0.0
NP_175550,0.0
NP_175552,0.0
NP_175553,0.0
NP_175554,0.0
NP_175556,0.0
NP_175557,0.0
NP_175558,0.0
NP_175559,1740.0
NP_175561,0.0
NP_175563,0.0
NP_175564,0.0
NP_175565,0.0
NP_175567,0.0
NP_175568,0.0
NP_175569,0.0
NP_175570,0.0
NP_175573,0.0
NP_175574,0.0
NP_175575,44.0
NP_175576,0.0
NP_175577,0.0
NP_175578,0.0
NP_175579,0.0
NP_175581,0.0
NP_175583,0.0
NP_175584,0.0
NP_175587,0.0
NP_175588,0.0
NP_175589,0.0
NP_175591,461.0
NP_175592,398.0
NP_175593,414.0
NP_175594,431.0
NP_175595,418.0
NP_175597,514.0
NP_175598,442.0
NP_175599,321.0
NP_175600,512.0
NP_175601,419.0
NP_175602,0.0
NP_175603,413.0
NP_175604,0.0
NP_175605,0.0
NP_175606,728.0
NP_175607,0.0
NP_175608,0.0
NP_175609,0.0
NP_175610,0.0
NP_175611,0.0
NP_175612,47.0
NP_175615,0.0
NP_175616,0.0
NP_175617,0.0
NP_175618,0.0
NP_175619,0.0
NP_175622,0.0
NP_175623,0.0
NP_175624,0.0
NP_175625,0.0
NP_175627,0.0
NP_175628,36.0
NP_175629,0.0
NP_175630,37.0
NP_175633,0.0
NP_175634,0.0
NP_175636,0.0
NP_175637,0.0
NP_175638,0.0
NP_175639,729.0
NP_175640,0.0
NP_175641,463.0
NP_175643,0.0
NP_175644,0.0
NP_175645,0.0
NP_175648,0.0
NP_175649,0.0
NP_175651,0.0
NP_175652,0.0
NP_175653,0.0
NP_175654,0.0
NP_175655,0.0
NP_175656,0.0
NP_175658,0.0
NP_175660,0.0
NP_175661,0.0
NP_175662,0.0
NP_175665,0.0
NP_175666,0.0
NP_175667,0.0
NP_175669,0.0
NP_175671,0.0
NP_175672,0.0
NP_175673,0.0
NP_175674,0.0
NP_175675,445.0
NP_175678,0.0
NP_175679,0.0
NP_175680,0.0
NP_175682,0.0
NP_175683,0.0
NP_175684,0.0
NP_175685,0.0
NP_175686,0.0
NP_175687,47.0
NP_175688,0.0
NP_175689,0.0
NP_175690,0.0
NP_175691,0.0
NP_175692,0.0
NP_175696,0.0
NP_175697,0.0
NP_175698,0.0
NP_175700,0.0
NP_175703,0.0
NP_175705,0.0
NP_175706,0.0
NP_175708,0.0
NP_175709,0.0
NP_175711,0.0
NP_175712,0.0
NP_175713,213.0
NP_175714,0.0
NP_175715,0.0
NP_175716,0.0
NP_175717,0.0
NP_175718,0.0
NP_175719,0.0
NP_175721,0.0
NP_175722,0.0
NP_175723,0.0
NP_175724,220.0
NP_175725,0.0
NP_175726,0.0
NP_175727,0.0
NP_175728,0.0
NP_175732,0.0
NP_175733,0.0
NP_175734,0.0
NP_175736,0.0
NP_175737,0.0
NP_175738,51.0
NP_175740,0.0
NP_175741,0.0
NP_175743,0.0
NP_175744,0.0
NP_175745,0.0
NP_175747,573.0
NP_175749,608.0
NP_175752,0.0
NP_175753,0.0
NP_175754,0.0
NP_175756,861.0
NP_175757,0.0
NP_175758,0.0
NP_175759,0.0
NP_175760,0.0
NP_175765,0.0
NP_175766,0.0
NP_175767,0.0
NP_175769,0.0
NP_175770,0.0
NP_175772,0.0
NP_175774,0.0
NP_175775,0.0
NP_175776,0.0
NP_175777,431.0
NP_175778,0.0
NP_175779,0.0
NP_175780,44.0
NP_175781,0.0
NP_175782,0.0
NP_175785,0.0
NP_175786,0.0
NP_175787,0.0
NP_175788,0.0
NP_175789,0.0
NP_175794,0.0
NP_175795,0.0
NP_175796,0.0
NP_175797,48.0
NP_175798,0.0
NP_175799,0.0
NP_175801,0.0
NP_175802,0.0
NP_175804,0.0
NP_175805,0.0
NP_175806,0.0
NP_175807,0.0
NP_175809,0.0
NP_175810,0.0
NP_175811,0.0
NP_175812,47.0
NP_175816,0.0
NP_175818,0.0
NP_175819,0.0
NP_175820,0.0
NP_175822,0.0
NP_175823,0.0
NP_175825,0.0
NP_175826,0.0
NP_175827,0.0
NP_175828,0.0
NP_175829,0.0
NP_175830,43.0
NP_175831,0.0
NP_175832,0.0
NP_175835,0.0
NP_175836,0.0
NP_175837,0.0
NP_175838,0.0
NP_175839,0.0
NP_175842,0.0
NP_175843,0.0
NP_175844,0.0
NP_175846,0.0
NP_175847,0.0
NP_175849,248.0
NP_175851,0.0
NP_175852,0.0
NP_175853,47.0
NP_175855,0.0
NP_175856,0.0
NP_175858,0.0
NP_175860,0.0
NP_175861,0.0
NP_175862,442.0
NP_175863,0.0
NP_175865,0.0
NP_175866,0.0
NP_175868,0.0
NP_175871,0.0
NP_175873,0.0
NP_175874,0.0
NP_175875,0.0
NP_175879,344.0
NP_175880,0.0
NP_175881,0.0
NP_175882,0.0
NP_175886,0.0
NP_175890,0.0
NP_175891,42.0
NP_175894,0.0
NP_175895,0.0
NP_175896,0.0
NP_175899,0.0
NP_175900,0.0
NP_175901,0.0
NP_175903,48.0
NP_175904,0.0
NP_175905,0.0
NP_175906,0.0
NP_175907,0.0
NP_175909,0.0
NP_175910,0.0
NP_175911,0.0
NP_175914,0.0
NP_175916,570.0
NP_175917,0.0
NP_175918,0.0
NP_175919,0.0
NP_175920,0.0
NP_175924,0.0
NP_175925,0.0
NP_175926,0.0
NP_175929,0.0
NP_175931,0.0
NP_175932,50.0
NP_175933,0.0
NP_175935,0.0
NP_175936,0.0
NP_175940,0.0
NP_175941,0.0
NP_175945,0.0
NP_175947,0.0
NP_175948,0.0
NP_175953,0.0
NP_175954,0.0
NP_175955,72.0
NP_175956,320.0
NP_175957,1219.0
NP_175959,0.0
NP_175960,0.0
NP_175961,0.0
NP_175962,65.0
NP_175963,0.0
NP_175965,0.0
NP_175966,0.0
NP_175967,0.0
NP_175968,0.0
NP_175969,0.0
NP_175970,37.0
NP_175971,0.0
NP_175972,0.0
NP_175973,0.0
NP_175977,0.0
NP_175978,0.0
NP_175979,0.0
NP_175980,0.0
NP_175981,0.0
NP_175983,0.0
NP_175984,0.0
NP_175985,0.0
NP_175986,0.0
NP_175988,0.0
NP_175989,0.0
NP_175991,0.0
NP_175994,0.0
NP_175995,0.0
NP_175996,0.0
NP_175997,0.0
NP_175998,58.0
NP_176000,0.0
NP_176001,0.0
NP_176002,0.0
NP_176004,0.0
NP_176006,0.0
NP_176007,0.0
NP_176008,731.0
NP_176009,738.0
NP_176011,0.0
NP_176012,0.0
NP_176013,0.0
NP_176015,0.0
NP_176019,0.0
NP_176020,0.0
NP_176021,0.0
NP_176022,0.0
NP_176023,0.0
NP_176027,0.0
NP_176028,0.0
NP_176029,0.0
NP_176030,0.0
NP_176031,0.0
NP_176032,0.0
NP_176033,0.0
NP_176034,0.0
NP_176035,0.0
NP_176036,0.0
NP_176037,0.0
NP_176038,0.0
NP_176039,0.0
NP_176040,0.0
NP_176041,0.0
NP_176043,1350.0
NP_176044,1400.0
NP_176045,0.0
NP_176047,1461.0
NP_176048,0.0
NP_176049,0.0
NP_176050,0.0
NP_176052,0.0
NP_176053,0.0
NP_176054,0.0
NP_176055,0.0
NP_176057,0.0
NP_176058,0.0
NP_176059,0.0
NP_176061,411.0
NP_176062,0.0
NP_176064,0.0
NP_176067,0.0
NP_176068,0.0
NP_176069,0.0
NP_176070,0.0
NP_176071,0.0
NP_176072,0.0
NP_176073,0.0
NP_176074,0.0
NP_176075,0.0
NP_176076,349.0
NP_176078,596.0
NP_176080,355.0
NP_176081,0.0
NP_176082,0.0
NP_176083,0.0
NP_176084,0.0
NP_176085,0.0
NP_176086,0.0
NP_176087,0.0
NP_176088,0.0
NP_176089,0.0
NP_176091,0.0
NP_176092,44.0
NP_176093,355.0
NP_176094,217.0
NP_176096,455.0
NP_176097,0.0
NP_176098,0.0
NP_176099,0.0
NP_176100,0.0
NP_176101,0.0
NP_176102,51.0
NP_176103,48.0
NP_176104,0.0
NP_176105,0.0
NP_176106,0.0
NP_176107,0.0
NP_176108,0.0
NP_176109,0.0
NP_176111,0.0
NP_176112,0.0
NP_176113,0.0
NP_176114,0.0
NP_176115,722.0
NP_176116,0.0
NP_176118,0.0
NP_176121,45.0
NP_176122,0.0
NP_176124,0.0
NP_176125,0.0
NP_176126,0.0
NP_176127,52.0
NP_176128,0.0
NP_176132,35.0
NP_176133,0.0
NP_176134,0.0
NP_176135,894.0
NP_176137,862.0
NP_176139,0.0
NP_176141,0.0
NP_176142,0.0
NP_176143,0.0
NP_176150,0.0
NP_176151,853.0
NP_176152,0.0
NP_176153,857.0
NP_176158,0.0
NP_176159,0.0
NP_176162,0.0
NP_176165,0.0
NP_176170,0.0
NP_176172,0.0
NP_176175,0.0
NP_176176,0.0
NP_176177,0.0
NP_176178,0.0
NP_176180,0.0
NP_176181,0.0
NP_176182,0.0
NP_176183,0.0
NP_176184,0.0
NP_176185,0.0
NP_176187,770.0
NP_176188,0.0
NP_176189,0.0
NP_176190,0.0
NP_176191,0.0
NP_176192,0.0
NP_176193,0.0
NP_176194,0.0
NP_176195,0.0
NP_176196,48.0
NP_176197,48.0
NP_176198,0.0
NP_176199,0.0
NP_176200,0.0
NP_176201,0.0
NP_176202,0.0
NP_176203,0.0
NP_176204,0.0
NP_176205,0.0
NP_176206,41.0
NP_176207,0.0
NP_176208,0.0
NP_176211,0.0
NP_176212,0.0
NP_176213,0.0
NP_176215,46.0
NP_176216,0.0
NP_176217,0.0
NP_176219,0.0
NP_176220,0.0
NP_176221,0.0
NP_176222,0.0
NP_176225,0.0
NP_176226,0.0
NP_176228,0.0
NP_176230,0.0
NP_176231,0.0
NP_176233,0.0
NP_176234,0.0
NP_176235,0.0
NP_176236,350.0
NP_176237,0.0
NP_176238,0.0
NP_176239,0.0
NP_176240,0.0
NP_176241,0.0
NP_176242,0.0
NP_176243,0.0
NP_176244,0.0
NP_176247,0.0
NP_176248,0.0
NP_176249,0.0
NP_176250,0.0
NP_176251,0.0
NP_176252,0.0
NP_176253,0.0
NP_176255,0.0
NP_176256,0.0
NP_176257,0.0
NP_176259,0.0
NP_176260,0.0
NP_176261,0.0
NP_176262,373.0
NP_176263,0.0
NP_176265,0.0
NP_176267,0.0
NP_176268,0.0
NP_176269,0.0
NP_176271,0.0
NP_176274,0.0
NP_176275,0.0
NP_176276,0.0
NP_176277,0.0
NP_176278,0.0
NP_176279,1531.0
NP_176280,0.0
NP_176282,0.0
NP_176283,0.0
NP_176285,0.0
NP_176286,0.0
NP_176287,0.0
NP_176288,0.0
NP_176289,48.0
NP_176290,228.0
NP_176291,0.0
NP_176294,0.0
NP_176295,0.0
NP_176296,0.0
NP_176297,46.0
NP_176298,0.0
NP_176299,0.0
NP_176300,0.0
NP_176301,0.0
NP_176302,0.0
NP_176303,66.0
NP_176305,0.0
NP_176308,0.0
NP_176309,41.0
NP_176310,0.0
NP_176311,0.0
NP_176313,2166.0
NP_176314,2220.0
NP_176315,0.0
NP_176316,41.0
NP_176318,0.0
NP_176319,0.0
NP_176320,0.0
NP_176321,0.0
NP_176322,0.0
NP_176323,0.0
NP_176324,0.0
NP_176325,1882.0
NP_176326,2195.0
NP_176327,0.0
NP_176328,0.0
NP_176329,0.0
NP_176331,486.0
NP_176332,462.0
NP_176334,469.0
NP_176337,480.0
NP_176338,462.0
NP_176339,475.0
NP_176340,0.0
NP_176341,286.0
NP_176342,0.0
NP_176343,483.0
NP_176344,469.0
NP_176347,0.0
NP_176348,0.0
NP_176349,468.0
NP_176350,0.0
NP_176352,0.0
NP_176353,874.0
NP_176354,0.0
NP_176355,484.0
NP_176357,0.0
NP_176358,0.0
NP_176360,0.0
NP_176361,0.0
NP_176362,44.0
NP_176363,0.0
NP_176364,0.0
NP_176365,0.0
NP_176367,0.0
NP_176368,0.0
NP_176369,0.0
NP_176370,0.0
NP_176371,0.0
NP_176372,0.0
NP_176374,0.0
NP_176377,0.0
NP_176379,765.0
NP_176382,0.0
NP_176383,0.0
NP_176385,0.0
NP_176386,0.0
NP_176387,0.0
NP_176388,0.0
NP_176389,0.0
NP_176390,0.0
NP_176391,0.0
NP_176392,0.0
NP_176393,0.0
NP_176394,0.0
NP_176395,0.0
NP_176397,0.0
NP_176398,0.0
NP_176402,0.0
NP_176403,48.0
NP_176404,42.0
NP_176406,0.0
NP_176407,0.0
NP_176408,0.0
NP_176409,0.0
NP_176410,0.0
NP_176411,0.0
NP_176412,0.0
NP_176413,0.0
NP_176414,0.0
NP_176415,0.0
NP_176416,0.0
NP_176417,0.0
NP_176418,0.0
NP_176419,0.0
NP_176421,0.0
NP_176423,0.0
NP_176425,0.0
NP_176426,0.0
NP_176427,0.0
NP_176428,0.0
NP_176430,0.0
NP_176431,0.0
NP_176432,0.0
NP_176433,0.0
NP_176434,328.0
NP_176435,0.0
NP_176438,0.0
NP_176439,0.0
NP_176440,0.0
NP_176441,0.0
NP_176442,0.0
NP_176444,0.0
NP_176446,0.0
NP_176447,0.0
NP_176448,0.0
NP_176449,0.0
NP_176450,0.0
NP_176451,2198.0
NP_176452,0.0
NP_176454,0.0
NP_176455,0.0
NP_176457,0.0
NP_176458,40.0
NP_176459,0.0
NP_176461,0.0
NP_176463,0.0
NP_176466,0.0
NP_176467,0.0
NP_176469,0.0
NP_176470,0.0
NP_176471,0.0
NP_176472,0.0
NP_176475,45.0
NP_176476,0.0
NP_176478,0.0
NP_176479,0.0
NP_176480,0.0
NP_176481,0.0
NP_176482,0.0
NP_176483,885.0
NP_176485,0.0
NP_176486,0.0
NP_176490,0.0
NP_176491,0.0
NP_176493,0.0
NP_176495,0.0
NP_176496,0.0
NP_176497,0.0
NP_176498,0.0
NP_176499,0.0
NP_176500,0.0
NP_176501,0.0
NP_176502,0.0
NP_176504,0.0
NP_176508,0.0
NP_176509,0.0
NP_176510,0.0
NP_176511,0.0
NP_176512,0.0
NP_176514,0.0
NP_176515,0.0
NP_176516,0.0
NP_176517,0.0
NP_176518,0.0
NP_176519,36.0
NP_176520,0.0
NP_176521,0.0
NP_176522,0.0
NP_176523,0.0
NP_176524,2243.0
NP_176525,2180.0
NP_176526,0.0
NP_176527,0.0
NP_176529,0.0
NP_176530,0.0
NP_176531,0.0
NP_176532,402.0
NP_176533,0.0
NP_176534,0.0
NP_176536,0.0
NP_176537,0.0
NP_176539,0.0
NP_176540,0.0
NP_176541,53.0
NP_176542,0.0
NP_176543,0.0
NP_176545,0.0
NP_176546,0.0
NP_176547,0.0
NP_176549,0.0
NP_176550,0.0
NP_176551,0.0
NP_176552,0.0
NP_176553,0.0
NP_176554,0.0
NP_176555,0.0
NP_176557,209.0
NP_176558,0.0
NP_176560,1524.0
NP_176561,1356.0
NP_176562,970.0
NP_176563,40.0
NP_176564,0.0
NP_176566,48.0
NP_176567,0.0
NP_176568,0.0
NP_176569,0.0
NP_176570,0.0
NP_176571,1427.0
NP_176572,1422.0
NP_176574,0.0
NP_176575,0.0
NP_176576,0.0
NP_176578,0.0
NP_176579,0.0
NP_176582,0.0
NP_176583,268.0
NP_176584,0.0
NP_176585,0.0
NP_176586,0.0
NP_176587,0.0
NP_176588,0.0
NP_176590,1440.0
NP_176591,0.0
NP_176592,0.0
NP_176596,0.0
NP_176598,0.0
NP_176599,0.0
NP_176601,0.0
NP_176602,0.0
NP_176603,416.0
NP_176604,0.0
NP_176608,0.0
NP_176610,2987.0
NP_176611,0.0
NP_176613,0.0
NP_176615,0.0
NP_176616,0.0
NP_176620,0.0
NP_176621,0.0
NP_176622,0.0
NP_176624,0.0
NP_176625,0.0
NP_176626,0.0
NP_176627,0.0
NP_176629,0.0
NP_176631,0.0
NP_176632,0.0
NP_176633,0.0
NP_176634,0.0
NP_176635,0.0
NP_176636,0.0
NP_176638,41.0
NP_176639,0.0
NP_176640,45.0
NP_176641,0.0
NP_176642,46.0
NP_176644,0.0
NP_176645,0.0
NP_176646,0.0
NP_176647,0.0
NP_176650,0.0
NP_176651,0.0
NP_176652,0.0
NP_176653,0.0
NP_176654,0.0
NP_176656,0.0
NP_176658,44.0
NP_176659,46.0
NP_176661,36.0
NP_176662,0.0
NP_176663,0.0
NP_176664,36.0
NP_176666,0.0
NP_176667,0.0
NP_176670,41.0
NP_176671,0.0
NP_176672,0.0
NP_176673,0.0
NP_176674,0.0
NP_176675,0.0
NP_176676,42.0
NP_176677,0.0
NP_176678,0.0
NP_176679,0.0
NP_176680,0.0
NP_176681,72.0
NP_176682,0.0
NP_176683,0.0
NP_176684,0.0
NP_176686,0.0
NP_176687,0.0
NP_176688,0.0
NP_176689,0.0
NP_176690,45.0
NP_176691,0.0
NP_176692,53.0
NP_176693,0.0
NP_176694,0.0
NP_176696,0.0
NP_176697,0.0
NP_176699,0.0
NP_176700,0.0
NP_176702,0.0
NP_176703,0.0
NP_176704,202.0
NP_176707,0.0
NP_176708,0.0
NP_176709,0.0
NP_176710,0.0
NP_176711,0.0
NP_176712,0.0
NP_176713,0.0
NP_176714,0.0
NP_176715,0.0
NP_176717,689.0
NP_176718,354.0
NP_176722,0.0
NP_176723,0.0
NP_176725,0.0
NP_176726,0.0
NP_176729,0.0
NP_176730,0.0
NP_176732,0.0
NP_176733,0.0
NP_176734,0.0
NP_176735,0.0
NP_176736,50.0
NP_176737,0.0
NP_176738,0.0
NP_176739,0.0
NP_176744,0.0
NP_176747,0.0
NP_176748,0.0
NP_176750,0.0
NP_176751,0.0
NP_176752,0.0
NP_176753,0.0
NP_176754,0.0
NP_176755,479.0
NP_176756,491.0
NP_176757,35.0
NP_176758,0.0
NP_176759,0.0
NP_176760,1583.0
NP_176761,0.0
NP_176762,0.0
NP_176763,0.0
NP_176764,0.0
NP_176766,39.0
NP_176767,0.0
NP_176768,0.0
NP_176770,58.0
NP_176771,0.0
NP_176772,0.0
NP_176773,0.0
NP_176774,0.0
NP_176775,0.0
NP_176776,0.0
NP_176777,0.0
NP_176778,0.0
NP_176779,0.0
NP_176780,0.0
NP_176782,0.0
NP_176783,846.0
NP_176784,0.0
NP_176785,0.0
NP_176786,0.0
NP_176787,0.0
NP_176788,39.0
NP_176789,678.0
NP_176791,0.0
NP_176793,0.0
NP_176794,0.0
NP_176797,0.0
NP_176799,0.0
NP_176801,0.0
NP_176802,0.0
NP_176803,60.0
NP_176804,0.0
NP_176805,0.0
NP_176806,47.0
NP_176808,0.0
NP_176809,0.0
NP_176811,0.0
NP_176812,0.0
NP_176813,0.0
NP_176814,0.0
NP_176815,0.0
NP_176817,0.0
NP_176818,0.0
NP_176819,371.0
NP_176820,0.0
NP_176821,0.0
NP_176822,0.0
NP_176823,0.0
NP_176825,0.0
NP_176826,0.0
NP_176827,0.0
NP_176829,0.0
NP_176830,0.0
NP_176833,0.0
NP_176834,0.0
NP_176835,0.0
NP_176836,0.0
NP_176837,47.0
NP_176839,0.0
NP_176841,0.0
NP_176842,0.0
NP_176844,0.0
NP_176845,47.0
NP_176846,0.0
NP_176847,492.0
NP_176849,0.0
NP_176850,0.0
NP_176852,0.0
NP_176853,0.0
NP_176855,507.0
NP_176856,0.0
NP_176857,0.0
NP_176859,0.0
NP_176860,343.0
NP_176862,0.0
NP_176863,344.0
NP_176864,334.0
NP_176865,352.0
NP_176867,58.0
NP_176868,0.0
NP_176869,0.0
NP_176870,327.0
NP_176871,331.0
NP_176872,0.0
NP_176873,0.0
NP_176874,0.0
NP_176875,41.0
NP_176877,0.0
NP_176878,0.0
NP_176880,0.0
NP_176881,0.0
NP_176882,0.0
NP_176883,53.0
NP_176884,0.0
NP_176885,0.0
NP_176886,0.0
NP_176887,0.0
NP_176888,0.0
NP_176889,0.0
NP_176890,54.0
NP_176892,0.0
NP_176896,0.0
NP_176897,0.0
NP_176898,0.0
NP_176899,0.0
NP_176901,0.0
NP_176904,0.0
NP_176906,47.0
NP_176908,0.0
NP_176909,50.0
NP_176910,0.0
NP_176911,0.0
NP_176912,0.0
NP_176913,0.0
NP_176915,0.0
NP_176916,0.0
NP_176917,0.0
NP_176918,517.0
NP_176919,317.0
NP_176920,0.0
NP_176921,0.0
NP_176922,63.0
NP_176923,0.0
NP_176925,493.0
NP_176927,0.0
NP_176929,0.0
NP_176930,0.0
NP_176931,0.0
NP_176932,0.0
NP_176933,0.0
NP_176934,0.0
NP_176935,0.0
NP_176936,0.0
NP_176938,0.0
NP_176940,0.0
NP_176942,0.0
NP_176943,0.0
NP_176944,0.0
NP_176947,0.0
NP_176948,0.0
NP_176949,0.0
NP_176952,0.0
NP_176955,0.0
NP_176957,0.0
NP_176958,0.0
NP_176960,0.0
NP_176961,0.0
NP_176963,0.0
NP_176964,0.0
NP_176967,0.0
NP_176968,0.0
NP_176970,0.0
NP_176971,0.0
NP_176973,49.0
NP_176974,0.0
NP_176975,0.0
NP_176979,0.0
NP_176980,0.0
NP_176981,0.0
NP_176982,242.0
NP_176984,0.0
NP_176986,0.0
NP_176987,0.0
NP_176988,0.0
NP_176991,0.0
NP_176992,0.0
NP_176994,0.0
NP_176996,0.0
NP_176998,0.0
NP_176999,0.0
NP_177000,0.0
NP_177002,0.0
NP_177003,0.0
NP_177004,39.0
NP_177005,0.0
NP_177006,0.0
NP_177007,379.0
NP_177008,0.0
NP_177009,0.0
NP_177012,0.0
NP_177013,0.0
NP_177014,0.0
NP_177015,0.0
NP_177017,0.0
NP_177018,0.0
NP_177020,0.0
NP_177021,0.0
NP_177022,0.0
NP_177023,0.0
NP_177024,0.0
NP_177025,0.0
NP_177028,0.0
NP_177030,0.0
NP_177031,0.0
NP_177032,0.0
NP_177036,640.0
NP_177038,0.0
NP_177039,41.0
NP_177040,0.0
NP_177041,0.0
NP_177043,0.0
NP_177044,0.0
NP_177046,51.0
NP_177047,0.0
NP_177053,0.0
NP_177054,0.0
NP_177055,0.0
NP_177057,0.0
NP_177058,0.0
NP_177061,0.0
NP_177062,44.0
NP_177063,36.0
NP_177064,0.0
NP_177065,0.0
NP_177066,0.0
NP_177067,0.0
NP_177070,35.0
NP_177072,0.0
NP_177073,0.0
NP_177074,0.0
NP_177075,0.0
NP_177077,0.0
NP_177078,0.0
NP_177080,0.0
NP_177083,0.0
NP_177084,0.0
NP_177085,0.0
NP_177087,442.0
NP_177088,0.0
NP_177089,0.0
NP_177090,282.0
NP_177096,0.0
NP_177100,0.0
NP_177101,0.0
NP_177102,0.0
NP_177103,0.0
NP_177104,0.0
NP_177105,0.0
NP_177106,0.0
NP_177107,0.0
NP_177109,0.0
NP_177112,0.0
NP_177113,58.0
NP_177115,0.0
NP_177116,0.0
NP_177117,0.0
NP_177118,0.0
NP_177119,0.0
NP_177120,0.0
NP_177121,57.0
NP_177122,0.0
NP_177123,0.0
NP_177124,0.0
NP_177125,0.0
NP_177128,0.0
NP_177129,0.0
NP_177130,0.0
NP_177131,371.0
NP_177132,0.0
NP_177133,0.0
NP_177135,0.0
NP_177136,0.0
NP_177137,1072.0
NP_177142,0.0
NP_177144,46.0
NP_177146,0.0
NP_177148,0.0
NP_177149,409.0
NP_177150,0.0
NP_177151,0.0
NP_177152,0.0
NP_177154,0.0
NP_177155,0.0
NP_177157,426.0
NP_177158,0.0
NP_177160,0.0
NP_177161,0.0
NP_177162,0.0
NP_177163,44.0
NP_177164,51.0
NP_177165,0.0
NP_177168,510.0
NP_177169,0.0
NP_177170,529.0
NP_177171,0.0
NP_177172,0.0
NP_177174,0.0
NP_177175,0.0
NP_177177,0.0
NP_177178,0.0
NP_177179,0.0
NP_177180,0.0
NP_177182,343.0
NP_177183,0.0
NP_177184,0.0
NP_177185,0.0
NP_177186,0.0
NP_177187,0.0
NP_177188,0.0
NP_177189,57.0
NP_177191,40.0
NP_177192,0.0
NP_177193,0.0
NP_177194,0.0
NP_177195,0.0
NP_177196,0.0
NP_177197,0.0
NP_177198,0.0
NP_177201,0.0
NP_177202,599.0
NP_177203,695.0
NP_177204,0.0
NP_177206,0.0
NP_177207,0.0
NP_177208,0.0
NP_177209,470.0
NP_177210,446.0
NP_177212,0.0
NP_177213,0.0
NP_177215,0.0
NP_177217,0.0
NP_177218,0.0
NP_177219,0.0
NP_177220,0.0
NP_177221,0.0
NP_177227,0.0
NP_177228,0.0
NP_177230,0.0
NP_177231,513.0
NP_177233,0.0
NP_177234,0.0
NP_177237,0.0
NP_177239,0.0
NP_177240,0.0
NP_177241,0.0
NP_177243,0.0
NP_177244,0.0
NP_177245,0.0
NP_177247,0.0
NP_177248,0.0
NP_177250,0.0
NP_177251,0.0
NP_177252,0.0
NP_177253,0.0
NP_177254,0.0
NP_177256,0.0
NP_177257,44.0
NP_177258,0.0
NP_177259,0.0
NP_177261,0.0
NP_177262,0.0
NP_177266,0.0
NP_177267,0.0
NP_177268,0.0
NP_177270,0.0
NP_177271,46.0
NP_177272,0.0
NP_177275,0.0
NP_177276,0.0
NP_177277,0.0
NP_177278,0.0
NP_177279,0.0
NP_177280,0.0
NP_177281,0.0
NP_177282,0.0
NP_177284,0.0
NP_177285,0.0
NP_177287,0.0
NP_177288,0.0
NP_177289,0.0
NP_177290,0.0
NP_177291,0.0
NP_177292,0.0
NP_177293,0.0
NP_177294,0.0
NP_177295,777.0
NP_177296,915.0
NP_177297,0.0
NP_177298,0.0
NP_177301,0.0
NP_177302,0.0
NP_177303,0.0
NP_177304,0.0
NP_177305,0.0
NP_177307,0.0
NP_177308,442.0
NP_177313,0.0
NP_177314,0.0
NP_177315,0.0
NP_177317,0.0
NP_177318,0.0
NP_177319,0.0
NP_177320,0.0
NP_177321,0.0
NP_177322,41.0
NP_177324,0.0
NP_177325,0.0
NP_177328,2454.0
NP_177329,0.0
NP_177330,0.0
NP_177331,0.0
NP_177332,0.0
NP_177333,0.0
NP_177334,0.0
NP_177336,0.0
NP_177337,0.0
NP_177338,0.0
NP_177342,0.0
NP_177343,41.0
NP_177344,0.0
NP_177345,0.0
NP_177346,0.0
NP_177348,0.0
NP_177351,0.0
NP_177353,0.0
NP_177355,0.0
NP_177356,0.0
NP_177357,0.0
NP_177358,0.0
NP_177359,0.0
NP_177360,0.0
NP_177361,0.0
NP_177363,1074.0
NP_177364,0.0
NP_177365,0.0
NP_177366,0.0
NP_177367,0.0
NP_177368,0.0
NP_177369,0.0
NP_177370,0.0
NP_177372,0.0
NP_177373,0.0
NP_177374,1103.0
NP_177375,0.0
NP_177376,0.0
NP_177379,0.0
NP_177380,0.0
NP_177381,0.0
NP_177383,47.0
NP_177385,53.0
NP_177386,0.0
NP_177388,0.0
